"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
665450;2025-03-06;"quinta-feira";"07:40:00";"SC";101;133;"CAMBORIU";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Interseção de Vias;Reta";"Sim";2;0;1;0;1;0;1;2;-26,99985176;-48,64615202;"SPRF-SC";"DEL04-SC";"UOP03-DEL04-SC"
665452;2025-03-06;"quinta-feira";"08:30:00";"RN";101;83,7;"NATAL";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;2;0;0;0;2;2;-5,77341723;-35,25994956;"SPRF-RN";"DEL02-RN";"UOP01-DEL02-RN"
665453;2025-03-06;"quinta-feira";"08:15:00";"CE";222;3,2;"FORTALEZA";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Ponte";"Sim";3;0;2;0;1;0;2;2;-3,74111958;-38,60068733;"SPRF-CE";"DEL01-CE";"UOP01-DEL01-CE"
665454;2025-03-06;"quinta-feira";"06:30:00";"MT";364;401;"CUIABA";"Avarias e/ou desgaste excessivo no pneu";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Declive;Viaduto";"Sim";2;0;1;1;0;0;2;1;-15,65405057;-55,9905982;"SPRF-MT";"DEL01-MT";"UOP02-DEL01-MT"
665455;2025-03-06;"quinta-feira";"08:45:00";"PR";277;726;"FOZ DO IGUACU";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Aclive";"Sim";2;0;0;1;1;0;1;2;-25,51066376;-54,55208475;"SPRF-PR";"DEL05-PR";"UOP03-DEL05-PR"
665456;2025-03-06;"quinta-feira";"08:45:00";"PR";277;78;"CURITIBA";"Trafegar com motocicleta (ou similar) entre as faixas";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Sim";3;0;2;0;1;0;2;2;-25,477932;-49,203206;"SPRF-PR";"DEL01-PR";"UOP07-DEL01-PR"
665457;2025-03-06;"quinta-feira";"08:40:00";"PR";116;116;"CURITIBA";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;-25,55330662;-49,30520112;"SPRF-PR";"DEL01-PR";"UOP03-DEL01-PR"
665458;2025-03-06;"quinta-feira";"08:00:00";"MS";163;486;"CAMPO GRANDE";"Conversão proibida";"Colisão lateral sentido oposto";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta;Declive";"Sim";5;0;0;0;5;0;0;2;-20,4354782;-54,54338551;"SPRF-MS";"DEL01-MS";"UOP02-DEL01-MS"
665459;2025-03-06;"quinta-feira";"07:55:00";"PR";376;3;"SAO JOSE DOS PINHAIS";"Pedestre cruzava a pista fora da faixa";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;1;1;0;1;2;-25,54351;-49,190447;"SPRF-PR";"DEL01-PR";"UOP04-DEL01-PR"
665460;2025-03-06;"quinta-feira";"08:59:00";"ES";101;267,8;"SERRA";"Trafegar com motocicleta (ou similar) entre as faixas";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;0;1;1;0;1;2;-20,048846;-40,386408;"SPRF-ES";"DEL02-ES";"UOP01-DEL02-ES"
665461;2025-03-06;"quinta-feira";"08:57:00";"PB";230;17,7;"JOAO PESSOA";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-7,121535;-34,845435;"SPRF-PB";"DEL01-PB";"UOP01-DEL01-PB"
665465;2025-03-06;"quinta-feira";"08:55:00";"SP";101;40;"UBATUBA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";2;0;0;0;2;0;0;2;-23,41380653;-45,03028214;"SPRF-SP";"DEL06-SP";"UOP01-DEL06-SP"
665466;2025-03-06;"quinta-feira";"09:18:00";"RJ";101;322;"NITEROI";"Manobra de mudança de faixa";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;-22,87918019;-43,11284065;"SPRF-RJ";"DEL02-RJ";"UOP01-DEL02-RJ"
665467;2025-03-06;"quinta-feira";"08:00:00";"ES";101;268,7;"SERRA";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Não";2;0;1;0;1;0;1;2;-20,21026189;-40,26943177;"SPRF-ES";"DEL02-ES";"UOP01-DEL02-ES"
665468;2025-03-06;"quinta-feira";"08:30:00";"PR";376;596,4;"CURITIBA";"Manobra de mudança de faixa";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-25,47715488;-49,35039339;"SPRF-PR";"DEL01-PR";"UOP06-DEL01-PR"
665469;2025-03-06;"quinta-feira";"08:50:00";"BA";116;15;"VITORIA DA CONQUISTA";"Acumulo de areia ou detritos sobre o pavimento";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;1;-14,90000031;-40,85419273;"SPRF-BA";"DEL08-BA";"UOP01-DEL08-BA"
665470;2025-03-06;"quinta-feira";"07:40:00";"RJ";101;252;"RIO BONITO";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-22,69005226;-42,54421234;"SPRF-RJ";"DEL02-RJ";"UOP03-DEL02-RJ"
665471;2025-03-06;"quinta-feira";"06:50:00";"PB";361;47,9;"CATINGUEIRA";"Reação tardia ou ineficiente do condutor";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;2;0;0;0;2;2;-7,148692;-37,635008;"SPRF-PB";"DEL03-PB";"UOP01-DEL03-PB"
665472;2025-03-06;"quinta-feira";"09:25:00";"RS";116;263;"CANOAS";"Conversão proibida";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Viaduto";"Não";3;0;2;0;1;0;2;2;-29,90387105;-51,176407;"SPRF-RS";"DEL01-RS";"UOP01-DEL01-RS"
665473;2025-02-20;"quinta-feira";"20:30:00";"RJ";101;249;"SILVA JARDIM";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-22,66899692;-42,50868109;"SPRF-RJ";"DEL02-RJ";"UOP03-DEL02-RJ"
665474;2025-03-06;"quinta-feira";"09:30:00";"SC";101;204;"SAO JOSE";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-27,574115;-48,613426;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
665475;2025-03-06;"quinta-feira";"07:50:00";"SC";101;435,5;"SOMBRIO";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Retorno Regulamentado;Viaduto;Rotatória";"Sim";2;0;1;0;1;0;1;2;-29,11331142;-49,6382314;"SPRF-SC";"DEL02-SC";"UOP02-DEL02-SC"
665477;2025-02-28;"sexta-feira";"00:20:00";"RS";285;479,8;"CORONEL BARROS";"Ausência de reação do condutor";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-28,373276;-54,102421;"SPRF-RS";"DEL10-RS";"UOP01-DEL10-RS"
665478;2025-02-14;"sexta-feira";"21:30:00";"RJ";40;111;"DUQUE DE CAXIAS";"Reação tardia ou ineficiente do condutor";"Engavetamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Múltipla";"Declive;Reta";"Sim";8;0;2;0;5;1;2;4;-22,698933;-43,289545;"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
665481;2025-03-06;"quinta-feira";"10:00:00";"MG";381;500;"BETIM";"Manobra de mudança de faixa";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";7;0;0;0;7;0;0;3;-20,008793;-44,217307;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
665485;2025-03-06;"quinta-feira";"10:30:00";"PB";101;90;"JOAO PESSOA";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;1;0;1;1;1;2;-7,181343;-34,900472;"SPRF-PB";"DEL01-PB";"UOP01-DEL01-PB"
665487;2025-02-26;"quarta-feira";"18:00:00";"RS";448;15;"CANOAS";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Anoitecer";"Decrescente";"Nublado";"Múltipla";"Reta";"Não";1;0;0;0;1;0;0;1;-29,93509563;-51,20948553;"SPRF-RS";"DEL01-RS";"UOP01-DEL01-RS"
665488;2025-03-06;"quinta-feira";"10:10:00";"GO";153;509;"APARECIDA DE GOIANIA";"Reação tardia ou ineficiente do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta;Aclive";"Não";2;0;1;0;1;0;1;1;-16,77959;-49,236833;"SPRF-GO";"DEL01-GO";"UOP03-DEL01-GO"
665489;2025-03-06;"quinta-feira";"10:30:00";"PR";153;43;"SANTO ANTONIO DA PLATINA";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Rotatória;Curva";"Sim";2;0;1;0;1;0;1;2;-23,309748;-50,070214;"SPRF-PR";"DEL07-PR";"UOP04-DEL07-PR"
665490;2025-03-06;"quinta-feira";"10:00:00";"PR";277;114,1;"CAMPO LARGO";"Reação tardia ou ineficiente do condutor";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Aclive;Reta";"Sim";7;0;2;0;5;0;2;3;-25,432056;-49,429806;"SPRF-PR";"DEL03-PR";"UOP03-DEL03-PR"
665496;2025-03-01;"sábado";"08:50:00";"PA";316;119;"SANTA MARIA DO PARA";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta;Aclive";"Não";2;0;1;0;1;0;1;2;-1,3117;-47,4387;"SPRF-PA";"DEL01-PA";"UOP02-DEL01-PA"
665497;2025-03-06;"quinta-feira";"11:20:00";"PE";101;72;"RECIFE";"Manobra de mudança de faixa";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-8,085423;-34,945407;"SPRF-PE";"DEL01-PE";"UOP01-DEL01-PE"
665498;2025-01-22;"quarta-feira";"05:45:00";"PR";369;458,7;"CORBELIA";"Manobra de mudança de faixa";"Colisão frontal";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";8;0;0;3;5;0;3;4;-24,61612098;-53,20386887;"SPRF-PR";"DEL04-PR";"UOP03-DEL04-PR"
665499;2025-03-06;"quinta-feira";"12:09:00";"RN";101;120;"SAO JOSE DE MIPIBU";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;0;0;3;0;0;3;-6,03139;-35,249487;"SPRF-RN";"DEL01-RN";"UOP01-DEL01-RN"
665501;2025-03-06;"quinta-feira";"12:05:00";"RS";116;248;"SAO LEOPOLDO";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;1;1;0;1;2;-29,77744978;-51,15538019;"SPRF-RS";"DEL01-RS";"UOP02-DEL01-RS"
665503;2025-03-06;"quinta-feira";"12:27:00";"ES";262;19;"VIANA";"Acesso irregular";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;1;1;0;1;2;-20,39245272;-40,48893213;"SPRF-ES";"DEL01-ES";"UOP01-DEL01-ES"
665505;2025-03-06;"quinta-feira";"10:36:00";"RO";364;704;"PORTO VELHO";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;0;1;0;1;1;2;-8,80085489;-63,78052711;"SPRF-RO";"DEL01-RO";"UOP01-DEL01-RO"
665507;2025-03-06;"quinta-feira";"12:40:00";"PR";376;460;"TIBAGI";"Acumulo de óleo sobre o pavimento";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Declive;Curva;Ponte";"Não";4;0;3;0;0;1;3;2;-24,94778966;-50,39494341;"SPRF-PR";"DEL03-PR";"UOP01-DEL03-PR"
665508;2025-03-06;"quinta-feira";"13:00:00";"RS";392;67;"PELOTAS";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Interseção de Vias";"Sim";2;0;1;0;1;0;1;2;-31,7554715;-52,3988463;"SPRF-RS";"DEL07-RS";"UOP01-DEL07-RS"
665509;2025-03-06;"quinta-feira";"09:30:00";"SC";116;6,8;"MAFRA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;0;0;3;0;0;2;-26,15323604;-49,83292099;"SPRF-SC";"DEL06-SC";"UOP01-DEL06-SC"
665510;2025-03-06;"quinta-feira";"12:40:00";"PE";407;122,8;"PETROLINA";"Retorno proibido";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta;Em Obras";"Sim";3;0;1;1;1;0;2;2;-9,364128;-40,544426;"SPRF-PE";"DEL06-PE";"UOP01-DEL06-PE"
665511;2025-03-06;"quinta-feira";"13:15:00";"CE";222;2;"FORTALEZA";"Acessar a via sem observar a presença dos outros veículos";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;2;0;0;0;2;2;-3,73975343;-38,59139156;"SPRF-CE";"DEL01-CE";"UOP01-DEL01-CE"
665512;2025-03-06;"quinta-feira";"12:30:00";"PR";376;489,7;"PONTA GROSSA";"Velocidade Incompatível";"Engavetamento";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Aclive;Reta";"Não";4;0;0;0;4;0;0;3;-25,09801639;-50,19704819;"SPRF-PR";"DEL03-PR";"UOP04-DEL03-PR"
665513;2025-03-06;"quinta-feira";"11:20:00";"RJ";116;131;"MAGE";"Acumulo de óleo sobre o pavimento";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Curva";"Sim";2;0;1;0;1;0;1;1;-22,6623488;-43,0866432;"SPRF-RJ";"DEL04-RJ";"UOP02-DEL04-RJ"
665514;2025-03-06;"quinta-feira";"12:25:00";"SC";280;28,7;"ARAQUARI";"Reação tardia ou ineficiente do condutor";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Em Obras;Reta";"Sim";2;0;0;1;0;1;1;2;-26,408892;-48,750594;"SPRF-SC";"DEL03-SC";"UOP03-DEL03-SC"
665516;2025-02-22;"sábado";"13:50:00";"MG";267;137,9;"JUIZ DE FORA";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;-21,75366048;-43,58949065;"SPRF-MG";"DEL05-MG";"UOP01-DEL05-MG"
665519;2025-03-05;"quarta-feira";"00:06:00";"RO";174;15;"VILHENA";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Crescente";"Nublado";"Simples";"Interseção de Vias;Reta";"Não";1;0;0;0;1;0;0;1;-12,7207998;-60,12756658;"SPRF-RO";"DEL04-RO";"UOP01-DEL04-RO"
665521;2025-03-06;"quinta-feira";"10:00:00";"RJ";40;109;"DUQUE DE CAXIAS";"Trafegar com motocicleta (ou similar) entre as faixas";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";4;0;2;0;1;1;2;3;-22,681127;-43,285797;"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
665522;2025-03-06;"quinta-feira";"14:00:00";"SC";101;168;"TIJUCAS";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Retorno Regulamentado";"Sim";1;0;1;0;0;0;1;1;-27,27977681;-48,6313355;"SPRF-SC";"DEL04-SC";"UOP03-DEL04-SC"
665523;2025-01-10;"sexta-feira";"22:40:00";"PB";230;28;"JOAO PESSOA";"Ausência de reação do condutor";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Múltipla";"Viaduto";"Sim";2;0;1;0;1;0;1;1;-7,1651;-34,8941;"SPRF-PB";"DEL01-PB";"UOP01-DEL01-PB"
665524;2025-03-06;"quinta-feira";"13:50:00";"BA";116;423;"FEIRA DE SANTANA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;2;0;1;0;2;2;-12,2351409;-38,9768026;"SPRF-BA";"DEL02-BA";"UOP01-DEL02-BA"
665526;2025-03-06;"quinta-feira";"13:00:00";"RJ";116;177;"MESQUITA";"Demais falhas mecânicas ou elétricas";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;1;-22,7696772;-43,41264725;"SPRF-RJ";"DEL06-RJ";"UOP01-DEL06-RJ"
665528;2025-03-06;"quinta-feira";"13:20:00";"MS";158;80,8;"PARANAIBA";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;-19,45799886;-51,33996964;"SPRF-MS";"DEL08-MS";"UOP01-DEL08-MS"
665530;2025-03-06;"quinta-feira";"14:40:00";"PE";423;91,9;"GARANHUNS";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;2;0;1;0;2;2;-8,8616;-36,464015;"SPRF-PE";"DEL03-PE";"UOP01-DEL03-PE"
665531;2025-03-06;"quinta-feira";"13:20:00";"MA";230;0;"BARAO DE GRAJAU";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta;Ponte";"Sim";1;0;1;0;0;0;1;1;-6,75900842;-43,01185741;"SPRF-PI";"DEL03-PI";"UOP01-DEL03-PI"
665532;2025-03-06;"quinta-feira";"14:20:00";"PR";376;199;"MARIALVA";"Trafegar com motocicleta (ou similar) entre as faixas";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta;Aclive";"Não";2;0;1;0;0;1;1;2;-23,50557681;-51,74079157;"SPRF-PR";"DEL09-PR";"UOP01-DEL09-PR"
665535;2025-03-06;"quinta-feira";"13:40:00";"RS";468;50,9;"CORONEL BICACO";"Ausência de reação do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Rotatória";"Não";4;0;1;0;3;0;1;2;-27,75421352;-53,71114433;"SPRF-RS";"DEL08-RS";"UOP01-DEL08-RS"
665536;2025-03-06;"quinta-feira";"15:00:00";"PE";232;206,3;"PESQUEIRA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta;Aclive";"Não";6;0;5;0;1;0;5;2;-8,37022;-36,66565;"SPRF-PE";"DEL03-PE";"UOP02-DEL03-PE"
665539;2025-03-06;"quinta-feira";"15:30:00";"SC";280;130,5;"RIO NEGRINHO";"Acesso irregular";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta;Declive";"Não";2;0;1;0;1;0;1;2;-26,253978;-49,534098;"SPRF-SC";"DEL06-SC";"UOP03-DEL06-SC"
665540;2025-03-06;"quinta-feira";"13:10:00";"MA";10;248;"IMPERATRIZ";"Semáforo com defeito";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";3;1;0;0;1;1;0;2;-5,563297;-47,450955;"SPRF-MA";"DEL04-MA";"UOP01-DEL04-MA"
665541;2025-03-06;"quinta-feira";"14:53:00";"SC";101;123;"ITAJAI";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Em Obras;Viaduto;Rotatória";"Sim";3;0;1;0;2;0;1;2;-26,9370772;-48,69795453;"SPRF-SC";"DEL04-SC";"UOP04-DEL04-SC"
665543;2025-03-06;"quinta-feira";"13:18:00";"MT";163;831;"SINOP";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Retorno Regulamentado";"Sim";2;0;0;1;1;0;1;2;-11,89208666;-55,50312281;"SPRF-MT";"DEL06-MT";"UOP02-DEL06-MT"
665545;2025-03-06;"quinta-feira";"16:40:00";"ES";101;260;"SERRA";"Manobra de mudança de faixa";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Aclive;Reta";"Sim";1;0;1;0;0;0;1;1;-20,14643123;-40,28737982;"SPRF-ES";"DEL02-ES";"UOP01-DEL02-ES"
665546;2025-03-06;"quinta-feira";"16:45:00";"ES";262;160,5;"IBATIBA";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Aclive";"Não";2;0;1;1;0;0;2;2;-20,23747574;-41,52050972;"SPRF-ES";"DEL01-ES";"UOP02-DEL01-ES"
665547;2025-03-06;"quinta-feira";"13:50:00";"RR";401;51;"BONFIM";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;0;1;0;1;3,06878;-60,35752;"SPRF-RR";"DEL01-RR";"UOP01-DEL01-RR"
665548;2025-03-06;"quinta-feira";"16:40:00";"ES";101;139;"LINHARES";"Demais falhas mecânicas ou elétricas";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;2;0;0;0;2;1;-19,306677;-40,081756;"SPRF-ES";"DEL04-ES";"UOP01-DEL04-ES"
665549;2025-02-26;"quarta-feira";"10:00:00";"RJ";393;167;"TRES RIOS";"Acessar a via sem observar a presença dos outros veículos";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Reta";"Sim";2;0;2;0;0;0;2;2;-22,12232973;-43,16712733;"SPRF-RJ";"DEL05-RJ";"UOP01-DEL05-RJ"
665550;2025-03-06;"quinta-feira";"17:00:00";"MG";365;623;"UBERLANDIA";"Frear bruscamente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-18,89785144;-48,38221251;"SPRF-MG";"DEL15-MG";"UOP01-DEL15-MG"
665551;2025-03-06;"quinta-feira";"17:20:00";"RN";101;118;"SAO JOSE DE MIPIBU";"Desrespeitar a preferência no cruzamento";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;0;1;1;2;-6,01863525;-35,25217652;"SPRF-RN";"DEL01-RN";"UOP01-DEL01-RN"
665552;2025-03-06;"quinta-feira";"17:09:00";"MG";381;500,5;"BETIM";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";4;0;2;0;2;0;2;3;-20,00674156;-44,2151992;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
665553;2025-03-06;"quinta-feira";"15:10:00";"AL";101;27,2;"JOAQUIM GOMES";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;-9,065093;-35,735358;"SPRF-AL";"DEL01-AL";"UOP02-DEL01-AL"
665555;2025-02-06;"quinta-feira";"17:00:00";"SP";116;295,1;"ITAPECERICA DA SERRA";"Reação tardia ou ineficiente do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-23,76855719;-46,90957373;"SPRF-SP";"DEL04-SP";"UOP01-DEL04-SP"
665556;2025-02-09;"domingo";"19:00:00";"PR";163;2;"BARRACAO";"Ausência de reação do condutor";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;2;0;0;0;2;1;-26,25066;-53,635523;"SPRF-PR";"DEL02-PR";"UOP02-DEL02-PR"
665559;2025-03-06;"quinta-feira";"17:00:00";"PR";369;179,5;"ARAPONGAS";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;-23,36344041;-51,40201001;"SPRF-PR";"DEL07-PR";"UOP03-DEL07-PR"
